filename,class,foreground_pixels,foreground_ratio,status
IMG_20211106_142825 (Custom).jpg,Bacterial Canker,4622,0.0602,success
IMG_20211106_135248 (Custom).jpg,Bacterial Canker,22136,0.2882,success
IMG_20211106_140821 (Custom).jpg,Bacterial Canker,15484,0.2016,success
IMG_20211106_135057 (Custom).jpg,Bacterial Canker,6829,0.0889,success
IMG_20211106_135002 (Custom).jpg,Bacterial Canker,8215,0.1070,success
IMG_20211106_134909 (Custom).jpg,Bacterial Canker,6722,0.0875,success
IMG_20211106_143331 (Custom).jpg,Bacterial Canker,21215,0.2762,success
IMG_20211106_143213 (Custom).jpg,Bacterial Canker,6628,0.0863,success
IMG_20211106_134420 (Custom).jpg,Bacterial Canker,9080,0.1182,success
IMG_20211106_142636 (Custom).jpg,Bacterial Canker,11530,0.1501,success
IMG_20211106_134550 (Custom).jpg,Bacterial Canker,16007,0.2084,success
IMG_20211106_135050 (Custom).jpg,Bacterial Canker,6500,0.0846,success
IMG_20211106_141609 (Custom).jpg,Bacterial Canker,4227,0.0550,success
IMG_20211106_135721 (Custom).jpg,Bacterial Canker,13688,0.1782,success
IMG_20211106_134356 (Custom).jpg,Bacterial Canker,34280,0.4464,success
IMG_20211106_142714 (Custom).jpg,Bacterial Canker,2614,0.0340,success
IMG_20211106_134742 (Custom).jpg,Bacterial Canker,5352,0.0697,success
IMG_20211106_143006 (Custom).jpg,Bacterial Canker,7063,0.0920,success
IMG_20211106_141248 (Custom).jpg,Bacterial Canker,7410,0.0965,success
IMG_20211106_135411 (Custom).jpg,Bacterial Canker,16297,0.2122,success
IMG_20211106_135534 (Custom).jpg,Bacterial Canker,8009,0.1043,success
IMG_20211106_134710 (Custom).jpg,Bacterial Canker,5785,0.0753,success
IMG_20211106_135245 (Custom).jpg,Bacterial Canker,29519,0.3844,success
IMG_20211106_142828 (Custom).jpg,Bacterial Canker,4516,0.0588,success
IMG_20211106_143123 (Custom).jpg,Bacterial Canker,35961,0.4682,success
IMG_20211106_142554 (Custom).jpg,Bacterial Canker,10680,0.1391,success
IMG_20211106_142847_1 (Custom).jpg,Bacterial Canker,7131,0.0929,success
IMG_20211106_141656 (Custom).jpg,Bacterial Canker,7629,0.0993,success
IMG_20211106_121028 (Custom).jpg,Bacterial Canker,40920,0.5328,success
IMG_20211106_134903 (Custom).jpg,Bacterial Canker,8159,0.1062,success
IMG_20211106_143041 (Custom).jpg,Bacterial Canker,9488,0.1235,success
IMG_20211106_134750 (Custom).jpg,Bacterial Canker,11095,0.1445,success
IMG_20211106_135521 (Custom).jpg,Bacterial Canker,6134,0.0799,success
IMG_20211106_135404 (Custom).jpg,Bacterial Canker,11596,0.1510,success
IMG_20211106_135451 (Custom).jpg,Bacterial Canker,6963,0.0907,success
IMG_20211106_141927 (Custom).jpg,Bacterial Canker,6489,0.0845,success
IMG_20211106_135320 (Custom).jpg,Bacterial Canker,7955,0.1036,success
IMG_20211106_134702 (Custom).jpg,Bacterial Canker,5775,0.0752,success
IMG_20211106_121300 (Custom).jpg,Bacterial Canker,15184,0.1977,success
IMG_20211106_135257 (Custom).jpg,Bacterial Canker,5438,0.0708,success
IMG_20211106_140435 (Custom).jpg,Bacterial Canker,20588,0.2681,success
IMG_20211106_142759 (Custom).jpg,Bacterial Canker,7753,0.1010,success
IMG_20211106_140949 (Custom).jpg,Bacterial Canker,19862,0.2586,success
IMG_20211106_140542 (Custom).jpg,Bacterial Canker,14638,0.1906,success
IMG_20211106_134944 (Custom).jpg,Bacterial Canker,4251,0.0554,success
IMG_20211106_140343 (Custom).jpg,Bacterial Canker,9798,0.1276,success
IMG_20211106_140234 (Custom).jpg,Bacterial Canker,16427,0.2139,success
IMG_20211106_135138 (Custom).jpg,Bacterial Canker,8873,0.1155,success
IMG_20211106_140545 (Custom).jpg,Bacterial Canker,5547,0.0722,success
IMG_20211106_140649 (Custom).jpg,Bacterial Canker,16288,0.2121,success
IMG_20211106_135234 (Custom).jpg,Bacterial Canker,24530,0.3194,success
IMG_20211106_143152 (Custom).jpg,Bacterial Canker,6034,0.0786,success
IMG_20211106_141239 (Custom).jpg,Bacterial Canker,7288,0.0949,success
IMG_20211106_134644 (Custom).jpg,Bacterial Canker,6495,0.0846,success
IMG_20211106_143022 (Custom).jpg,Bacterial Canker,8834,0.1150,success
IMG_20211106_141548 (Custom).jpg,Bacterial Canker,18099,0.2357,success
IMG_20211106_141916 (Custom).jpg,Bacterial Canker,10491,0.1366,success
IMG_20211106_143155 (Custom).jpg,Bacterial Canker,6329,0.0824,success
IMG_20211106_121331 (Custom).jpg,Bacterial Canker,35795,0.4661,success
IMG_20211106_134927 (Custom).jpg,Bacterial Canker,27024,0.3519,success
IMG_20211106_134850 (Custom).jpg,Bacterial Canker,14480,0.1885,success
IMG_20211106_141702 (Custom).jpg,Bacterial Canker,11728,0.1527,success
IMG_20211106_120955 (Custom).jpg,Bacterial Canker,29346,0.3821,success
IMG_20211106_140205 (Custom).jpg,Bacterial Canker,6114,0.0796,success
IMG_20211106_135221 (Custom).jpg,Bacterial Canker,13513,0.1760,success
IMG_20211106_134656 (Custom).jpg,Bacterial Canker,5572,0.0726,success
IMG_20211106_141745 (Custom).jpg,Bacterial Canker,6591,0.0858,success
IMG_20211106_140416 (Custom).jpg,Bacterial Canker,11603,0.1511,success
IMG_20211106_141717 (Custom).jpg,Bacterial Canker,21961,0.2860,success
IMG_20211106_140242 (Custom).jpg,Bacterial Canker,18224,0.2373,success
IMG_20211106_140938 (Custom).jpg,Bacterial Canker,11988,0.1561,success
IMG_20211106_121019 (Custom).jpg,Bacterial Canker,35523,0.4625,success
IMG_20211106_120947 (Custom).jpg,Bacterial Canker,26925,0.3506,success
IMG_20211106_143228 (Custom).jpg,Bacterial Canker,8529,0.1111,success
IMG_20211106_140444 (Custom).jpg,Bacterial Canker,19451,0.2533,success
IMG_20211106_141851 (Custom).jpg,Bacterial Canker,10755,0.1400,success
IMG_20211106_143047 (Custom).jpg,Bacterial Canker,7139,0.0930,success
IMG_20211106_142919 (Custom).jpg,Bacterial Canker,3771,0.0491,success
IMG_20211106_135321 (Custom).jpg,Bacterial Canker,9359,0.1219,success
IMG_20211106_121353 (Custom).jpg,Bacterial Canker,21195,0.2760,success
IMG_20211106_135204 (Custom).jpg,Bacterial Canker,24231,0.3155,success
IMG_20211106_134704 (Custom).jpg,Bacterial Canker,6305,0.0821,success
IMG_20211106_141856 (Custom).jpg,Bacterial Canker,7161,0.0932,success
IMG_20211106_135326 (Custom).jpg,Bacterial Canker,3258,0.0424,success
IMG_20211106_121224 (Custom).jpg,Bacterial Canker,12184,0.1586,success
IMG_20211106_142540 (Custom).jpg,Bacterial Canker,9990,0.1301,success
IMG_20211106_141642 (Custom).jpg,Bacterial Canker,2218,0.0289,success
IMG_20211106_140516 (Custom).jpg,Bacterial Canker,19947,0.2597,success
IMG_20211106_143258 (Custom).jpg,Bacterial Canker,35514,0.4624,success
IMG_20211106_142758 (Custom).jpg,Bacterial Canker,8210,0.1069,success
IMG_20211106_120815 (Custom).jpg,Bacterial Canker,13325,0.1735,success
IMG_20211106_141645 (Custom).jpg,Bacterial Canker,4642,0.0604,success
IMG_20211106_134633 (Custom).jpg,Bacterial Canker,13327,0.1735,success
IMG_20211106_141934 (Custom).jpg,Bacterial Canker,8052,0.1048,success
IMG_20211106_135211 (Custom).jpg,Bacterial Canker,27070,0.3525,success
IMG_20211106_142959 (Custom).jpg,Bacterial Canker,3255,0.0424,success
IMG_20211106_135334 (Custom).jpg,Bacterial Canker,10765,0.1402,success
IMG_20211106_135445 (Custom).jpg,Bacterial Canker,9017,0.1174,success
IMG_20211106_135939 (Custom).jpg,Bacterial Canker,14374,0.1872,success
IMG_20211106_135243 (Custom).jpg,Bacterial Canker,33097,0.4310,success
IMG_20211106_134716 (Custom).jpg,Bacterial Canker,5409,0.0704,success
IMG_20211106_143218 (Custom).jpg,Bacterial Canker,7796,0.1015,success
IMG_20211106_141126 (Custom).jpg,Bacterial Canker,5869,0.0764,success
IMG_20211106_120807 (Custom).jpg,Bacterial Canker,13667,0.1780,success
IMG_20211106_140551 (Custom).jpg,Bacterial Canker,18225,0.2373,success
IMG_20211106_120925 (Custom).jpg,Bacterial Canker,9556,0.1244,success
IMG_20211106_135426 (Custom).jpg,Bacterial Canker,9085,0.1183,success
IMG_20211106_141905 (Custom).jpg,Bacterial Canker,8190,0.1066,success
IMG_20211106_135302 (Custom).jpg,Bacterial Canker,5070,0.0660,success
IMG_20211106_121200 (Custom).jpg,Bacterial Canker,41478,0.5401,success
IMG_20211106_120700 (Custom).jpg,Bacterial Canker,13012,0.1694,success
IMG_20211106_143031 (Custom).jpg,Bacterial Canker,9952,0.1296,success
IMG_20211106_142818 (Custom).jpg,Bacterial Canker,7145,0.0930,success
IMG_20211106_121322 (Custom).jpg,Bacterial Canker,12863,0.1675,success
IMG_20211106_141308 (Custom).jpg,Bacterial Canker,7059,0.0919,success
IMG_20211106_140009 (Custom).jpg,Bacterial Canker,13797,0.1796,success
IMG_20211106_143036 (Custom).jpg,Bacterial Canker,10065,0.1311,success
IMG_20211106_142536 (Custom).jpg,Bacterial Canker,10164,0.1323,success
IMG_20211106_143141 (Custom).jpg,Bacterial Canker,8848,0.1152,success
IMG_20211106_143114 (Custom).jpg,Bacterial Canker,22920,0.2984,success
IMG_20211106_135503 (Custom).jpg,Bacterial Canker,6636,0.0864,success
IMG_20211106_121401 (Custom).jpg,Bacterial Canker,15544,0.2024,success
IMG_20211106_141145 (Custom).jpg,Bacterial Canker,10706,0.1394,success
IMG_20211106_140334 (Custom).jpg,Bacterial Canker,6625,0.0863,success
IMG_20211106_134934 (Custom).jpg,Bacterial Canker,4106,0.0535,success
IMG_20211106_142659 (Custom).jpg,Bacterial Canker,6039,0.0786,success
IMG_20211106_141117 (Custom).jpg,Bacterial Canker,5739,0.0747,success
IMG_20211106_135639 (Custom).jpg,Bacterial Canker,28560,0.3719,success
IMG_20211106_135148 (Custom).jpg,Bacterial Canker,32860,0.4279,success
IMG_20211106_141035 (Custom).jpg,Bacterial Canker,6885,0.0896,success
IMG_20211106_135543 (Custom).jpg,Bacterial Canker,8030,0.1046,success
IMG_20211106_135232 (Custom).jpg,Bacterial Canker,10175,0.1325,success
IMG_20211106_142928 (Custom).jpg,Bacterial Canker,3313,0.0431,success
IMG_20211106_135511 (Custom).jpg,Bacterial Canker,6783,0.0883,success
IMG_20211106_143106 (Custom).jpg,Bacterial Canker,15218,0.1982,success
IMG_20211106_141626 (Custom).jpg,Bacterial Canker,4477,0.0583,success
IMG_20211106_142619 (Custom).jpg,Bacterial Canker,10054,0.1309,success
IMG_20211106_120823 (Custom).jpg,Bacterial Canker,8339,0.1086,success
IMG_20211106_121128 (Custom).jpg,Bacterial Canker,10196,0.1328,success
IMG_20211106_134804 (Custom).jpg,Bacterial Canker,6375,0.0830,success
IMG_20211106_142018 (Custom).jpg,Bacterial Canker,9921,0.1292,success
IMG_20211106_140321 (Custom).jpg,Bacterial Canker,18653,0.2429,success
IMG_20211106_141150 (Custom).jpg,Bacterial Canker,14706,0.1915,success
20211011_171136 - Copy - Copy - Copy (Custom).jpg,Anthracnose,14785,0.2567,success
IMG_20211011_164402 (Custom).jpg,Anthracnose,6887,0.0897,success
IMG_20211011_153336 (Custom).jpg,Anthracnose,10581,0.1378,success
IMG_20211011_164405 (Custom).jpg,Anthracnose,6792,0.0884,success
IMG_20211011_153447 (Custom).jpg,Anthracnose,9471,0.1233,success
IMG_20211011_153129 (Custom).jpg,Anthracnose,6809,0.0887,success
20211011_171145 - Copy - Copy - Copy (Custom).jpg,Anthracnose,11693,0.2030,success
IMG_20211011_140417 (Custom).jpg,Anthracnose,4223,0.0550,success
IMG_20211011_164049 (Custom).jpg,Anthracnose,16940,0.2206,success
IMG_20211011_152955 (Custom).jpg,Anthracnose,8977,0.1169,success
IMG_20211011_140445 (Custom).jpg,Anthracnose,6352,0.0827,success
IMG_20211011_153059 (Custom).jpg,Anthracnose,6733,0.0877,success
IMG_20211011_161340 (Custom).jpg,Anthracnose,16839,0.2193,success
IMG_20211011_164334 (Custom).jpg,Anthracnose,16815,0.2189,success
IMG_20211011_153254 (Custom).jpg,Anthracnose,10883,0.1417,success
20211011_134427 (Custom).jpg,Anthracnose,17394,0.3020,success
20211011_134909 (Custom).jpg,Anthracnose,16206,0.2814,success
IMG_20211011_160612 (Custom).jpg,Anthracnose,12559,0.1635,success
IMG_20211011_164417 (Custom).jpg,Anthracnose,6496,0.0846,success
IMG_20211011_153324 (Custom).jpg,Anthracnose,11602,0.1511,success
20211008_124249 (Custom).jpg,Anthracnose,18680,0.2432,success
20211011_170725 (Custom).jpg,Anthracnose,13075,0.2270,success
20211008_124933 (Custom).jpg,Anthracnose,14597,0.1901,success
20211011_170824 - Copy - Copy - Copy (Custom).jpg,Anthracnose,19727,0.3425,success
20211011_134420 (Custom).jpg,Anthracnose,15985,0.2775,success
IMG_20211011_140405 (Custom).jpg,Anthracnose,5157,0.0671,success
IMG_20211011_162616 (Custom).jpg,Anthracnose,14035,0.1827,success
20211011_133203 (Custom).jpg,Anthracnose,18448,0.3203,success
IMG_20211011_162042 (Custom).jpg,Anthracnose,13736,0.1789,success
20211011_133809 (Custom).jpg,Anthracnose,9372,0.1627,success
IMG_20211011_160528 (Custom).jpg,Anthracnose,18046,0.2350,success
IMG_20211011_133632 (Custom).jpg,Anthracnose,15070,0.1962,success
IMG_20211011_153436 (Custom).jpg,Anthracnose,10942,0.1425,success
20211011_134416 (Custom).jpg,Anthracnose,18468,0.3206,success
IMG_20211011_162833 (Custom).jpg,Anthracnose,15103,0.1967,success
20211011_170714 (Custom).jpg,Anthracnose,12007,0.2085,success
IMG_20211011_152923 (Custom).jpg,Anthracnose,14956,0.1947,success
IMG_20211011_162021 (Custom).jpg,Anthracnose,15168,0.1975,success
IMG_20211011_160519 (Custom).jpg,Anthracnose,20720,0.2698,success
IMG_20211011_140342 (Custom).jpg,Anthracnose,4000,0.0521,success
IMG_20211011_140433 (Custom).jpg,Anthracnose,4465,0.0581,success
IMG_20211011_165844 (Custom).jpg,Anthracnose,11491,0.1496,success
IMG_20211011_162620 (Custom).jpg,Anthracnose,14984,0.1951,success
20211008_124917 (Custom).jpg,Anthracnose,15053,0.1960,success
IMG_20211011_153355 (Custom).jpg,Anthracnose,7813,0.1017,success
20211011_171159 - Copy - Copy - Copy (Custom).jpg,Anthracnose,11626,0.2018,success
20211011_170706 (Custom).jpg,Anthracnose,12740,0.2212,success
IMG_20211011_140639 (Custom).jpg,Anthracnose,3853,0.0502,success
IMG_20211011_153554 (Custom).jpg,Anthracnose,15082,0.1964,success
20211011_134403 (Custom).jpg,Anthracnose,23421,0.4066,success
IMG_20211011_153423 (Custom).jpg,Anthracnose,12557,0.1635,success
IMG_20211011_165134 (Custom).jpg,Anthracnose,12241,0.1594,success
IMG_20211011_170212 (Custom).jpg,Anthracnose,16155,0.2104,success
IMG_20211011_153352 (Custom).jpg,Anthracnose,7704,0.1003,success
IMG_20211011_165851 (Custom).jpg,Anthracnose,11644,0.1516,success
IMG_20211011_140551 (Custom).jpg,Anthracnose,4436,0.0578,success
20211011_133426 (Custom).jpg,Anthracnose,43868,0.7616,success
20211011_134649 (Custom).jpg,Anthracnose,20072,0.3485,success
20211011_171148 - Copy - Copy - Copy (Custom).jpg,Anthracnose,13564,0.2355,success
IMG_20211011_162745 (Custom).jpg,Anthracnose,19322,0.2516,success
IMG_20211011_140350 (Custom).jpg,Anthracnose,6881,0.0896,success
IMG_20211011_165710 (Custom).jpg,Anthracnose,17835,0.2322,success
20211011_170724 (Custom).jpg,Anthracnose,13965,0.2424,success
20211011_170712 - Copy - Copy - Copy (Custom).jpg,Anthracnose,16044,0.2785,success
20211011_134556 (Custom).jpg,Anthracnose,17557,0.3048,success
20211011_134908 (Custom).jpg,Anthracnose,20044,0.3480,success
20211011_170723 (Custom).jpg,Anthracnose,15097,0.2621,success
IMG_20211011_153453 (Custom).jpg,Anthracnose,12096,0.1575,success
IMG_20211011_165144 (Custom).jpg,Anthracnose,11324,0.1474,success
IMG_20211011_153406 (Custom).jpg,Anthracnose,11114,0.1447,success
IMG_20211011_162804 (Custom).jpg,Anthracnose,11802,0.1537,success
IMG_20211011_153322 (Custom).jpg,Anthracnose,13440,0.1750,success
20211011_133205 (Custom).jpg,Anthracnose,17624,0.3060,success
IMG_20211011_140521 (Custom).jpg,Anthracnose,6543,0.0852,success
IMG_20211011_152941 (Custom).jpg,Anthracnose,10134,0.1320,success
IMG_20211011_162016 (Custom).jpg,Anthracnose,11482,0.1495,success
IMG_20211011_140327 (Custom).jpg,Anthracnose,3946,0.0514,success
IMG_20211011_161628 (Custom).jpg,Anthracnose,15003,0.1954,success
IMG_20211011_140526 (Custom).jpg,Anthracnose,6904,0.0899,success
IMG_20211011_152946 (Custom).jpg,Anthracnose,8907,0.1160,success
IMG_20211011_165904 (Custom).jpg,Anthracnose,10890,0.1418,success
IMG_20211011_152913 (Custom).jpg,Anthracnose,10945,0.1425,success
IMG_20211011_162011 (Custom).jpg,Anthracnose,9450,0.1230,success
IMG_20211011_140320 (Custom).jpg,Anthracnose,5731,0.0746,success
IMG_20211011_153413 (Custom).jpg,Anthracnose,11230,0.1462,success
IMG_20211011_170355 (Custom).jpg,Anthracnose,8711,0.1134,success
IMG_20211011_153330 (Custom).jpg,Anthracnose,13249,0.1725,success
IMG_20211011_153247 (Custom).jpg,Anthracnose,11811,0.1538,success
IMG_20211011_152906 (Custom).jpg,Anthracnose,7777,0.1013,success
IMG_20211011_161718 (Custom).jpg,Anthracnose,14982,0.1951,success
20211011_171202 - Copy - Copy - Copy (Custom).jpg,Anthracnose,14534,0.2523,success
IMG_20211011_162605 (Custom).jpg,Anthracnose,14458,0.1883,success
IMG_20211011_162650 (Custom).jpg,Anthracnose,11482,0.1495,success
20211011_165908 (Custom).jpg,Anthracnose,16239,0.2819,success
20211011_160206 (Custom).jpg,Anthracnose,15373,0.2669,success
IMG_20211011_162509 (Custom).jpg,Anthracnose,8807,0.1147,success
IMG_20211011_170415 (Custom).jpg,Anthracnose,9678,0.1260,success
IMG_20211011_170214 (Custom).jpg,Anthracnose,14424,0.1878,success
IMG_20211011_153301 (Custom).jpg,Anthracnose,11959,0.1557,success
20211011_170700 (Custom).jpg,Anthracnose,12966,0.2251,success
IMG_20211011_153223 (Custom).jpg,Anthracnose,11758,0.1531,success
20211011_134405 (Custom).jpg,Anthracnose,19681,0.3417,success
IMG_20211011_140420 (Custom).jpg,Anthracnose,4379,0.0570,success
IMG_20211011_140304 (Custom).jpg,Anthracnose,5675,0.0739,success
IMG_20211011_140557 (Custom).jpg,Anthracnose,4738,0.0617,success
IMG_20211011_140502 (Custom).jpg,Anthracnose,6517,0.0849,success
IMG_20211011_161659 (Custom).jpg,Anthracnose,16527,0.2152,success
IMG_20211011_152930 (Custom).jpg,Anthracnose,11321,0.1474,success
IMG_20211011_162743 (Custom).jpg,Anthracnose,16654,0.2168,success
IMG_20211011_164708 (Custom).jpg,Anthracnose,11694,0.1523,success
IMG_20211011_153236 (Custom).jpg,Anthracnose,12016,0.1565,success
IMG_20211011_161524 (Custom).jpg,Anthracnose,24254,0.3158,success
IMG_20211011_164356 (Custom).jpg,Anthracnose,7876,0.1026,success
IMG_20211011_165127 (Custom).jpg,Anthracnose,11437,0.1489,success
IMG_20211011_164427 (Custom).jpg,Anthracnose,5855,0.0762,success
IMG_20211011_161322 (Custom).jpg,Anthracnose,19654,0.2559,success
IMG_20211011_170400 (Custom).jpg,Anthracnose,9588,0.1248,success
20211011_170712 (Custom).jpg,Anthracnose,16044,0.2785,success
IMG_20211011_161928 (Custom).jpg,Anthracnose,14032,0.1827,success
IMG_20211011_170206 (Custom).jpg,Anthracnose,22599,0.2943,success
IMG_20211011_161325 (Custom).jpg,Anthracnose,14845,0.1933,success
IMG_20211011_140510 (Custom).jpg,Anthracnose,4458,0.0580,success
IMG_20211011_153159 (Custom).jpg,Anthracnose,13879,0.1807,success
20211011_171156 - Copy - Copy - Copy (Custom).jpg,Anthracnose,11131,0.1932,success
20211008_124632 (Custom).jpg,Anthracnose,10882,0.1417,success
IMG_20211011_140316 (Custom).jpg,Anthracnose,5177,0.0674,success
IMG_20211011_162027 (Custom).jpg,Anthracnose,13713,0.1786,success
IMG_20211011_162102 (Custom).jpg,Anthracnose,7942,0.1034,success
IMG_20211011_162626 (Custom).jpg,Anthracnose,14193,0.1848,success
IMG_20211011_140344 (Custom).jpg,Anthracnose,4079,0.0531,success
20211008_125127 (Custom).jpg,Anthracnose,19131,0.2491,success
20211011_170718 (Custom).jpg,Anthracnose,14744,0.2560,success
20211011_165910 (Custom).jpg,Anthracnose,13422,0.2330,success
20211011_133757 (Custom).jpg,Anthracnose,9305,0.1615,success
IMG_20211011_134708 (Custom).jpg,Anthracnose,12747,0.1660,success
IMG_20211011_164034 (Custom).jpg,Anthracnose,21588,0.2811,success
IMG_20211011_160515 (Custom).jpg,Anthracnose,27952,0.3640,success
IMG_20211011_165848 (Custom).jpg,Anthracnose,13678,0.1781,success
